signal_date,asset,beta_mkt,beta_smb,beta_hml,beta_mom,beta_se,beta_t,idio_vol,nobs,recent_vol,defensive_score,equal_weight,strategy_weight
2026-02-27,현대글로비스,0.6294724716288345,-0.18932013598673045,0.45217243568797405,-0.25076872305840014,0.1465299809959322,4.295861279380833,0.38334326325290785,252,0.5296070309820021,0.8141666666666667,0.020833333333333332,0.01259085201866512
2026-02-27,기업은행,0.6622565279217867,0.36732389934941523,0.7234946035680753,-0.20757562081454364,0.07456919837539344,8.881100271292711,0.19508362486015962,252,0.29178746983062925,0.7908333333333333,0.020833333333333332,0.02172773690692863
2026-02-27,HMM,0.4939113883853092,0.32072465381172993,0.4359124625579236,-0.15896848520823506,0.12747632219243965,3.874534344030534,0.33349618286025356,252,0.3202211386290356,0.7954166666666667,0.020833333333333332,0.02791880275378183
2026-02-27,SK텔레콤,0.39588594321464904,0.14320889055613725,0.3568073892557034,0.0608193809121073,0.10185658515978083,3.886699545185311,0.2664713082849034,252,0.5267525759146069,0.8391666666666667,0.020833333333333332,0.028777874818060413
2026-02-27,LG,0.8070748473260161,0.21214301725827064,0.49199278608648894,-0.09937997254668626,0.09916084588616934,8.13904762624241,0.25941887107716266,252,0.341331486387171,0.7395833333333333,0.020833333333333332,0.012516999612634333
2026-02-27,DB손해보험,0.7482996783880711,0.363443182921772,0.7664517015376819,-0.1595026152659531,0.12135062404023934,6.166426289987089,0.31747048557014085,252,0.4361402007927264,0.7487499999999999,0.020833333333333332,0.011774679850455914
2026-02-27,S-Oil,0.5546453053876176,0.17109986234282823,0.3204103647494249,-0.16290063034209817,0.14347157182602907,3.8658899343499913,0.3753420300337086,252,0.47525175854458046,0.7791666666666667,0.020833333333333332,0.016650469069700056
2026-02-27,대한항공,0.744874050396188,0.36313683693751647,0.4258151344675042,-0.4254759622005709,0.09744008925421027,7.6444311175957065,0.25491712707859093,252,0.3394780514676008,0.7245833333333334,0.020833333333333332,0.014673335019830754
2026-02-27,삼성증권,1.0445475728915712,0.25247752242528587,0.8064285195692839,0.13734342636918215,0.10454568043991673,9.991303021762638,0.2735063638610991,252,0.47381401644019894,0.7170833333333333,0.020833333333333332,0.010416666666666664
2026-02-27,한국타이어앤테크놀로지,0.5944531756384099,-0.01428954357632009,0.49903627793974714,-0.5296942671393696,0.09353070081792408,6.3557010739781585,0.24468961111016438,252,0.35493564248954274,0.8558333333333333,0.020833333333333332,0.02205543906128902
2026-02-27,삼성카드,0.3881732713104476,0.1789475446993103,0.6453114434133397,-0.007232959964424171,0.08631391918179522,4.49722680872448,0.22580948430079767,252,0.27607651681238266,0.8775,0.020833333333333332,0.03645833333333333
2026-02-27,LG유플러스,0.34097710026944994,0.2743996195911696,0.331433862187429,0.0018676884485127828,0.09306713928757793,3.6637754515675933,0.2434768682397048,252,0.3169780665931918,0.8212499999999999,0.020833333333333332,0.03645833333333333
2026-02-27,현대제철,0.7210731670097158,-0.11381180103100397,0.27581461184367134,-0.7276545301994808,0.16861767192959232,4.276379567800022,0.44112780306299615,252,0.6126502509333095,0.73,0.020833333333333332,0.010416666666666664
2026-02-27,JB금융지주,0.6254425649211204,0.12116409063396553,0.8373544662570359,-0.0900395425489901,0.12307053433204569,5.081984638448626,0.32197001542254433,252,0.42578301503645444,0.8608333333333333,0.020833333333333332,0.016028323953460672
2026-02-27,LG생활건강,0.5338182269459331,0.3046540191144259,-0.04036538889078534,-0.373688529063948,0.08393288249223349,6.360060694869243,0.219580353795916,252,0.21821447362170948,0.7583333333333333,0.020833333333333332,0.03616587608758679
2026-02-27,강원랜드,0.34103774414618593,0.2325515133879852,0.3414963725863755,-0.18334431538894175,0.06675460001287983,5.10882761757819,0.17463952449970194,252,0.18989849763826336,0.8304166666666666,0.020833333333333332,0.03645833333333333
2026-02-27,한국가스공사,0.726337978252288,0.36902325579445894,0.6669657924930784,-0.34701866922756214,0.12545063966595785,5.789830806653003,0.3281967093686308,252,0.3026314211113192,0.7362500000000001,0.020833333333333332,0.014789181462025116
2026-02-27,신세계,0.6242706961523765,0.5525054103195746,0.7002886120495029,-0.1985975988507031,0.14514293434505648,4.301075343207976,0.37971455201022036,252,0.4851331611644932,0.7150000000000001,0.020833333333333332,0.013632497551468203
2026-02-27,에스엘,0.7640419968599457,-0.5966209287168482,0.7747834000739796,-0.5291233533554975,0.1861054820175818,4.105424453793171,0.486878400590632,252,0.8810498470678556,0.7866666666666666,0.020833333333333332,0.010416666666666664
2026-02-27,영원무역홀딩스,0.6350775079992339,0.20515093523787867,0.8041381934594218,-0.012241997798791376,0.14186683220528648,4.476574955027216,0.37114380303125105,252,0.5061622789336114,0.82,0.020833333333333332,0.013026598289861503
2026-02-27,CJ제일제당,0.5727337566564722,0.3436211355788171,0.2818651633891851,-0.46812624092253297,0.07959544589593573,7.195559371641348,0.20823300298295483,252,0.20341588448405098,0.77375,0.020833333333333332,0.03334058029868666
2026-02-27,iM금융지주,0.6570842161768583,0.5086527871643807,0.8693847350138566,0.002740652797784404,0.09870942164761004,6.656752772016344,0.2582378810876425,252,0.3694878402145988,0.77,0.020833333333333332,0.017592839454473905
2026-02-27,HL만도,0.7573039586075817,-0.052136764346703925,0.40559090122498065,-0.41350018340412376,0.16241824777363595,4.6626778024538496,0.42490922806502907,252,0.6869152320209787,0.7370833333333333,0.020833333333333332,0.010416666666666664
2026-02-27,팬오션,0.6148931891629718,0.4568955769149982,0.35323234781377333,-0.2796121308301024,0.1165853928037261,5.274187223421351,0.30500396315647604,252,0.42112660180725214,0.7224999999999999,0.020833333333333332,0.017005828317755465
2026-02-27,현대위아,0.6414550365852171,-0.222039908835173,0.2213358401060777,-0.3300936841281233,0.14994138093462825,4.278038741452434,0.3922679705098945,252,0.604080676261793,0.7700000000000001,0.020833333333333332,0.011016727630528566
2026-02-27,동서,0.4366240383922335,0.1693635264644918,0.4327367198329441,-0.31237377353465257,0.11569963758260637,3.7737718761694126,0.30268670156537025,252,0.31491940909751703,0.8391666666666666,0.020833333333333332,0.03584692052205742
2026-02-27,코리안리,0.54612633072092,0.4717540435146859,0.5610054995099067,0.14276088796337952,0.0900156412890962,6.067015941895795,0.2354937156275429,252,0.27317679523735117,0.7833333333333333,0.020833333333333332,0.03033349999630691
2026-02-27,제일기획,0.296195901195547,0.20931142372203076,0.3836726666597674,-0.027660945070892715,0.07272971113157814,4.072557096503346,0.19027126470039252,252,0.24320899816571614,0.8474999999999999,0.020833333333333332,0.03645833333333333
2026-02-27,현대백화점,0.549001755433114,0.7127656306775008,0.7880246633713514,-0.2598260015372793,0.13298134870370026,4.12841169671366,0.34789811489339156,252,0.44506737654309614,0.73125,0.020833333333333332,0.018474555587465424
2026-02-27,SK가스,0.47093145631305156,0.07358866294473372,0.29863523830456234,-0.053244797089153556,0.11625837622304513,4.050731410608691,0.3041484412876816,252,0.28161734824796736,0.8266666666666665,0.020833333333333332,0.03406245439355785
2026-02-27,효성티앤씨,0.7827338912373895,-0.02974152188516823,0.490872095322502,-0.33372166849465473,0.15380321952129705,5.0891905492849885,0.4023710893113001,252,0.8101514056260698,0.7420833333333334,0.020833333333333332,0.010416666666666664
2026-02-27,GS리테일,0.5478888558612485,0.4550217808538629,0.5588935709478917,-0.32499601502284825,0.11617920672461692,4.7158942749534,0.3039413226238335,252,0.38853528841305657,0.7758333333333334,0.020833333333333332,0.021818344441777538
2026-02-27,아시아나항공,0.44701109982863163,0.32595740755944835,0.12775177043403008,-0.20430079470058188,0.060518292869079005,7.386379863616838,0.15832445836167797,252,0.173832072058223,0.77625,0.020833333333333332,0.03645833333333333
2026-02-27,오뚜기,0.24807698920820484,0.029971051865359543,0.22630832176342464,-0.21180043257489195,0.06136660460322857,4.042540577438975,0.16054376246732477,252,0.14397679570109592,0.8508333333333333,0.020833333333333332,0.03645833333333333
2026-02-27,DN오토모티브,0.7026871685665669,0.34306547013105526,0.5851775180128537,-0.11030042606006865,0.15973001014142416,4.399218205423083,0.41787641621773924,252,0.5271888107696171,0.7245833333333334,0.020833333333333332,0.010416666666666664
2026-02-27,오리온홀딩스,0.6920146177991654,0.644596649855774,0.770624804165237,0.06584982870589347,0.1051881834526103,6.5788246843423615,0.2751872430904673,252,0.31255754845129624,0.7129166666666666,0.020833333333333332,0.017127165979493254
2026-02-27,롯데칠성,0.37343336593625587,0.37208603140934515,0.3234544934867043,-0.23976621265173959,0.10734773695036416,3.4787260220392477,0.2808369420761048,252,0.4124272977903621,0.78,0.020833333333333332,0.03645833333333333
2026-02-27,종근당,0.4062869821795686,0.28543948670182967,-0.16112680307212607,-0.2522507444193346,0.08566204200620835,4.742905640168174,0.22410408092852466,252,0.2449258382677722,0.7529166666666667,0.020833333333333332,0.03645833333333333
